ID_Client,Client,Genre,Age,Type_Client,Ville,Indice_HCP
12551,Nouzha,Femme,62,Nouveau,Oujda,50
12552,Kamal,Homme,45,Nouveau,Tanger,75
12553,Nabil,Homme,64,Nouveau,Agadir,70
12554,Ghita,Femme,46,Nouveau,Meknès,60
12555,Layla,Femme,21,Nouveau,Oujda,50
12556,Dounia,Femme,66,Fidèle,Marrakech,80
12557,Hasna,Femme,45,Nouveau,Salé,75
12558,Mehdi,Homme,53,Nouveau,Mohammedia,85
12559,Meryem,Femme,67,Fidèle,Salé,75
12560,Zahra,Femme,68,Fidèle,Mohammedia,85
12561,Salma,Femme,32,Nouveau,Salé,75
12562,Jalal,Homme,30,Fidèle,Kénitra,65
12563,Zakaria,Homme,38,Nouveau,Casablanca,95
12564,Nabil,Homme,30,Fidèle,Kénitra,65
12565,Soufiane,Homme,28,Nouveau,Marrakech,80
12566,Touria,Femme,48,Nouveau,Rabat,90
12567,Mustapha,Homme,56,Fidèle,Oujda,50
12568,Rabia,Femme,52,Nouveau,Casablanca,95
12569,Badr,Homme,50,Nouveau,Kénitra,65
12570,Yasmine,Femme,26,Nouveau,Rabat,90
12571,Taha,Homme,65,Nouveau,Marrakech,80
12572,Malak,Femme,43,Fidèle,Meknès,60
12573,Majda,Femme,38,Nouveau,Tanger,75
12574,Majda,Femme,46,Nouveau,Oujda,50
12575,Intissar,Femme,66,Nouveau,Fès,60
12576,Youssef,Homme,26,Nouveau,Marrakech,80
12577,Zineb,Femme,54,Nouveau,Laâyoune,55
12578,Kaoutar,Femme,63,Nouveau,Rabat,90
12579,Imane,Femme,65,Nouveau,Marrakech,80
12580,Safae,Femme,43,Nouveau,Rabat,90
12581,Khadija,Femme,40,Nouveau,Tanger,75
12582,Touria,Femme,61,Fidèle,Meknès,60
12583,Zineb,Femme,62,Fidèle,Meknès,60
12584,Latifa,Femme,64,Nouveau,Kénitra,65
12585,Yasmine,Femme,36,Fidèle,Salé,75
12586,Aissam,Homme,37,Nouveau,Oujda,50
12587,Youssef,Homme,46,Fidèle,Meknès,60
12588,Ghali,Homme,66,Nouveau,Marrakech,80
12589,Intissar,Femme,52,Nouveau,Casablanca,95
12590,Fatiha,Femme,32,Nouveau,Rabat,90
12591,Oumaima,Femme,23,Nouveau,Kénitra,65
12592,Ranya,Femme,48,Fidèle,Rabat,90
12593,Rayan,Homme,51,Nouveau,Casablanca,95
12594,Rabia,Femme,51,Fidèle,Kénitra,65
12595,Souad,Femme,66,Nouveau,Marrakech,80
12596,Anwar,Homme,28,Nouveau,Rabat,90
12597,Bouchra,Femme,60,Nouveau,Oujda,50
12598,Ismail,Homme,22,Nouveau,Laâyoune,55
12599,Brahim,Homme,39,Nouveau,Fès,60
12600,Safae,Femme,38,Fidèle,Marrakech,80
12601,Rabia,Femme,64,Nouveau,Kénitra,65
12602,Mounir,Homme,59,Nouveau,Mohammedia,85
12603,Abdelaziz,Homme,38,Nouveau,Meknès,60
12604,Meryem,Femme,58,Nouveau,Rabat,90
12605,Fatima,Femme,42,Nouveau,Meknès,60
12606,Brahim,Homme,22,Fidèle,Tanger,75
12607,Touria,Femme,60,Fidèle,Oujda,50
12608,Keltoum,Femme,29,Nouveau,Salé,75
12609,Ghita,Femme,24,Nouveau,Meknès,60
12610,Lamia,Femme,36,Nouveau,Casablanca,95
12611,Khadija,Femme,28,Nouveau,Rabat,90
12612,Meriem,Femme,67,Nouveau,Fès,60
12613,Abdelhak,Homme,24,Nouveau,Meknès,60
12614,Siham,Femme,30,Nouveau,Kénitra,65
12615,Nouamane,Homme,59,Nouveau,Fès,60
12616,Imane,Femme,23,Nouveau,Laâyoune,55
12617,Ranya,Femme,23,Nouveau,Agadir,70
12618,Zahra,Femme,37,Nouveau,Meknès,60
12619,Layla,Femme,58,Nouveau,Oujda,50
12620,Omar,Homme,35,Nouveau,Oujda,50
12621,Fatiha,Femme,56,Fidèle,Kénitra,65
12622,Hajar,Femme,60,Fidèle,Meknès,60
12623,Ikram,Femme,57,Fidèle,Marrakech,80
12624,Anwar,Homme,36,Fidèle,Rabat,90
12625,Asmae,Femme,59,Fidèle,Marrakech,80
12626,Marouane,Homme,40,Fidèle,Agadir,70
12627,Nouamane,Homme,34,Fidèle,Marrakech,80
12628,Reda,Homme,59,Nouveau,Fès,60
12629,Abderrahmane,Homme,24,Fidèle,Laâyoune,55
12630,Omar,Homme,23,Nouveau,Agadir,70
12631,Nouamane,Homme,26,Nouveau,Tanger,75
12632,Said,Homme,65,Nouveau,Casablanca,95
12633,Souad,Femme,41,Nouveau,Rabat,90
12634,Raja,Femme,47,Nouveau,Tanger,75
12635,Reda,Homme,53,Nouveau,Casablanca,95
12636,Dounia,Femme,39,Nouveau,Agadir,70
12637,Jaouad,Homme,32,Nouveau,Salé,75
12638,Khalid,Homme,40,Nouveau,Marrakech,80
12639,Souad,Femme,56,Nouveau,Meknès,60
12640,Abdellah,Homme,27,Fidèle,Rabat,90
12641,Othmane,Homme,36,Nouveau,Marrakech,80
12642,Youssef,Homme,23,Nouveau,Meknès,60
12643,Raja,Femme,67,Nouveau,Mohammedia,85
12644,Soufiane,Homme,32,Fidèle,Laâyoune,55
12645,Ilyas,Homme,59,Fidèle,Fès,60
12646,Yasmine,Femme,40,Nouveau,Oujda,50
12647,Nawal,Femme,58,Fidèle,Fès,60
12648,Marouane,Homme,35,Nouveau,Casablanca,95
12649,Siham,Femme,54,Nouveau,Rabat,90
12650,Soufiane,Homme,34,Nouveau,Oujda,50
12651,Wiam,Femme,26,Fidèle,Mohammedia,85
12652,Hassan,Homme,61,Nouveau,Oujda,50
12653,Bouchra,Femme,26,Fidèle,Agadir,70
12654,Ranya,Femme,30,Fidèle,Salé,75
12655,Oussama,Homme,28,Nouveau,Tanger,75
12656,Layla,Femme,21,Nouveau,Salé,75
12657,Amine,Homme,25,Nouveau,Salé,75
12658,Zahra,Femme,40,Nouveau,Laâyoune,55
12659,Hiba,Femme,54,Fidèle,Tanger,75
12660,Aissam,Homme,23,Fidèle,Salé,75
12661,Chaimae,Femme,45,Nouveau,Laâyoune,55
12662,Nisrine,Femme,62,Nouveau,Casablanca,95
12663,Bahia,Femme,63,Fidèle,Fès,60
12664,Oussama,Homme,22,Nouveau,Fès,60
12665,Ikram,Femme,50,Nouveau,Oujda,50
12666,Ayoub,Homme,53,Fidèle,Kénitra,65
12667,Malika,Femme,57,Fidèle,Meknès,60
12668,Loubna,Femme,59,Nouveau,Rabat,90
12669,Meriem,Femme,54,Nouveau,Oujda,50
12670,Soukaina,Femme,42,Nouveau,Mohammedia,85
12671,Sami,Homme,31,Nouveau,Meknès,60
12672,Oussama,Homme,38,Nouveau,Mohammedia,85
12673,Meriem,Femme,50,Nouveau,Meknès,60
12674,Imane,Femme,48,Fidèle,Meknès,60
12675,Youssef,Homme,68,Nouveau,Marrakech,80
12676,Mohamed,Homme,20,Nouveau,Mohammedia,85
12677,Hassan,Homme,31,Nouveau,Laâyoune,55
12678,Houda,Femme,47,Nouveau,Oujda,50
12679,Amina,Femme,29,Nouveau,Tanger,75
12680,Kamal,Homme,43,Nouveau,Casablanca,95
12681,Bouchra,Femme,29,Nouveau,Salé,75
12682,Sara,Femme,53,Fidèle,Agadir,70
12683,Keltoum,Femme,59,Nouveau,Meknès,60
12684,Hassan,Homme,48,Fidèle,Laâyoune,55
12685,Oumaima,Femme,31,Nouveau,Agadir,70
12686,Jalal,Homme,27,Nouveau,Laâyoune,55
12687,Ali,Homme,48,Fidèle,Laâyoune,55
12688,Khalid,Homme,30,Nouveau,Tanger,75
12689,Othmane,Homme,21,Nouveau,Oujda,50
12690,Issam,Homme,27,Fidèle,Mohammedia,85
12691,Jalal,Homme,46,Nouveau,Rabat,90
12692,Kamal,Homme,65,Fidèle,Meknès,60
12693,Adil,Homme,28,Nouveau,Fès,60
12694,Omar,Homme,59,Nouveau,Meknès,60
12695,Adil,Homme,32,Nouveau,Mohammedia,85
12696,Bouchra,Femme,41,Nouveau,Kénitra,65
12697,Nabil,Homme,36,Nouveau,Casablanca,95
12698,Ahmed,Homme,21,Nouveau,Marrakech,80
12699,Ikram,Femme,31,Nouveau,Casablanca,95
12700,Zineb,Femme,36,Nouveau,Salé,75
12701,Jawad,Homme,41,Nouveau,Mohammedia,85
12702,Malika,Femme,64,Fidèle,Agadir,70
12703,Younes,Homme,40,Nouveau,Fès,60
12704,Khadija,Femme,36,Nouveau,Rabat,90
12705,Issam,Homme,35,Fidèle,Casablanca,95
12706,Abdellah,Homme,21,Fidèle,Meknès,60
12707,Imane,Femme,23,Nouveau,Marrakech,80
12708,Kenza,Femme,46,Nouveau,Laâyoune,55
12709,Younes,Homme,40,Nouveau,Kénitra,65
12710,Hajar,Femme,29,Nouveau,Laâyoune,55
12711,Hiba,Femme,36,Nouveau,Meknès,60
12712,Basma,Femme,24,Nouveau,Rabat,90
12713,Hiba,Femme,33,Fidèle,Agadir,70
12714,Kamal,Homme,50,Nouveau,Mohammedia,85
12715,Nawal,Femme,49,Fidèle,Kénitra,65
12716,Youssef,Homme,55,Fidèle,Marrakech,80
12717,Othmane,Homme,49,Fidèle,Oujda,50
12718,Anwar,Homme,36,Nouveau,Salé,75
12719,Sanae,Femme,49,Fidèle,Mohammedia,85
12720,Amine,Homme,36,Nouveau,Kénitra,65
12721,Ali,Homme,62,Nouveau,Mohammedia,85
12722,Soufiane,Homme,62,Nouveau,Agadir,70
12723,Zahra,Femme,25,Nouveau,Rabat,90
12724,Nisrine,Femme,37,Fidèle,Oujda,50
12725,Driss,Homme,23,Nouveau,Salé,75
12726,Bahia,Femme,29,Nouveau,Kénitra,65
12727,Salma,Femme,49,Nouveau,Tanger,75
12728,Jalal,Homme,47,Nouveau,Meknès,60
12729,Hicham,Homme,33,Nouveau,Mohammedia,85
12730,Nisrine,Femme,33,Nouveau,Oujda,50
12731,Kenza,Femme,24,Nouveau,Rabat,90
12732,Chaimae,Femme,24,Nouveau,Rabat,90
12733,Faissal,Homme,67,Nouveau,Mohammedia,85
12734,Nawal,Femme,27,Nouveau,Kénitra,65
12735,Ilyas,Homme,46,Fidèle,Agadir,70
12736,Driss,Homme,59,Fidèle,Casablanca,95
12737,Keltoum,Femme,38,Nouveau,Marrakech,80
12738,Hassan,Homme,67,Nouveau,Meknès,60
12739,Rayan,Homme,50,Fidèle,Salé,75
12740,Nouamane,Homme,64,Fidèle,Kénitra,65
12741,Hiba,Femme,40,Fidèle,Meknès,60
12742,Sara,Femme,35,Nouveau,Laâyoune,55
12743,Younes,Homme,24,Fidèle,Marrakech,80
12744,Basma,Femme,56,Nouveau,Mohammedia,85
12745,Walid,Homme,49,Nouveau,Rabat,90
12746,Salma,Femme,67,Nouveau,Meknès,60
12747,Nouamane,Homme,67,Fidèle,Laâyoune,55
12748,Anas,Homme,21,Nouveau,Casablanca,95
12749,Khadija,Femme,37,Nouveau,Meknès,60
12750,Sanae,Femme,22,Nouveau,Fès,60
12751,Jawad,Homme,40,Nouveau,Fès,60
12752,Kamal,Homme,20,Nouveau,Rabat,90
12753,Jalal,Homme,44,Nouveau,Marrakech,80
12754,Marouane,Homme,44,Nouveau,Tanger,75
12755,Touria,Femme,63,Fidèle,Oujda,50
12756,Nouamane,Homme,44,Nouveau,Marrakech,80
12757,Sanae,Femme,52,Nouveau,Laâyoune,55
12758,Hicham,Homme,24,Nouveau,Agadir,70
12759,Hiba,Femme,33,Fidèle,Casablanca,95
12760,Wiam,Femme,36,Nouveau,Laâyoune,55
12761,Nouzha,Femme,25,Nouveau,Oujda,50
12762,Kaoutar,Femme,62,Fidèle,Meknès,60
12763,Mehdi,Homme,67,Nouveau,Rabat,90
12764,Walid,Homme,46,Nouveau,Salé,75
12765,Chaimae,Femme,21,Fidèle,Mohammedia,85
12766,Adil,Homme,63,Nouveau,Marrakech,80
12767,Ghali,Homme,47,Nouveau,Kénitra,65
12768,Aissam,Homme,52,Nouveau,Meknès,60
12769,Ghali,Homme,41,Fidèle,Marrakech,80
12770,Nouamane,Homme,47,Nouveau,Fès,60
12771,Khalid,Homme,64,Fidèle,Casablanca,95
12772,Meryem,Femme,41,Fidèle,Oujda,50
12773,Redouane,Homme,55,Fidèle,Oujda,50
12774,Brahim,Homme,55,Nouveau,Rabat,90
12775,Kenaza,Femme,36,Fidèle,Meknès,60
12776,Anas,Homme,51,Nouveau,Agadir,70
12777,Abdelaziz,Homme,41,Nouveau,Meknès,60
12778,Anas,Homme,26,Nouveau,Tanger,75
12779,Touria,Femme,44,Nouveau,Oujda,50
12780,Noureddine,Homme,50,Nouveau,Meknès,60
12781,Rayan,Homme,47,Nouveau,Laâyoune,55
12782,Meriem,Femme,52,Fidèle,Casablanca,95
12783,Youssef,Homme,35,Fidèle,Salé,75
12784,Jawad,Homme,63,Nouveau,Fès,60
12785,Ghali,Homme,56,Nouveau,Meknès,60
12786,Safae,Femme,48,Nouveau,Rabat,90
12787,Fatiha,Femme,31,Nouveau,Tanger,75
12788,Hicham,Homme,56,Nouveau,Marrakech,80
12789,Ranya,Femme,39,Fidèle,Marrakech,80
12790,Kamal,Homme,38,Nouveau,Mohammedia,85
12791,Randa,Femme,61,Fidèle,Agadir,70
12792,Faissal,Homme,59,Nouveau,Salé,75
12793,Youssef,Homme,26,Fidèle,Tanger,75
12794,Reda,Homme,21,Fidèle,Mohammedia,85
12795,Kenaza,Femme,56,Nouveau,Oujda,50
12796,Hamza,Homme,31,Fidèle,Kénitra,65
12797,Hassan,Homme,31,Nouveau,Fès,60
12798,Houda,Femme,56,Nouveau,Oujda,50
12799,Yasmine,Femme,35,Nouveau,Casablanca,95
12800,Nisrine,Femme,35,Fidèle,Casablanca,95
12801,Touria,Femme,29,Fidèle,Kénitra,65
12802,Lamia,Femme,32,Fidèle,Oujda,50
12803,Meryem,Femme,29,Nouveau,Marrakech,80
12804,Zineb,Femme,55,Fidèle,Fès,60
12805,Nawal,Femme,31,Fidèle,Casablanca,95
12806,Ikram,Femme,39,Nouveau,Agadir,70
12807,Bouchra,Femme,31,Nouveau,Fès,60
12808,Loubna,Femme,21,Nouveau,Salé,75
12809,Salma,Femme,57,Fidèle,Tanger,75
12810,Mustapha,Homme,27,Fidèle,Agadir,70
12811,Meryem,Femme,45,Nouveau,Agadir,70
12812,Basma,Femme,46,Fidèle,Mohammedia,85
12813,Hiba,Femme,25,Fidèle,Agadir,70
12814,Sara,Femme,63,Fidèle,Agadir,70
12815,Nabil,Homme,27,Nouveau,Mohammedia,85
12816,Hajar,Femme,35,Nouveau,Marrakech,80
12817,Fatima,Femme,52,Nouveau,Fès,60
12818,Ayoub,Homme,22,Nouveau,Fès,60
12819,Malika,Femme,45,Nouveau,Mohammedia,85
12820,Reda,Homme,43,Fidèle,Salé,75
12821,Taha,Homme,29,Nouveau,Agadir,70
12822,Kenaza,Femme,47,Fidèle,Tanger,75
12823,Sami,Homme,58,Nouveau,Kénitra,65
12824,Hasna,Femme,36,Fidèle,Rabat,90
12825,Bahia,Femme,67,Fidèle,Meknès,60
12826,Sanae,Femme,60,Fidèle,Marrakech,80
12827,Bouchra,Femme,36,Nouveau,Marrakech,80
12828,Zouhair,Homme,60,Nouveau,Casablanca,95
12829,Kenaza,Femme,21,Nouveau,Laâyoune,55
12830,Othmane,Homme,50,Nouveau,Mohammedia,85
12831,Ikram,Femme,34,Nouveau,Mohammedia,85
12832,Amina,Femme,67,Nouveau,Marrakech,80
12833,Nisrine,Femme,49,Nouveau,Rabat,90
12834,Ahmed,Homme,39,Fidèle,Oujda,50
12835,Driss,Homme,51,Nouveau,Laâyoune,55
12836,Adil,Homme,43,Nouveau,Rabat,90
12837,Simohamed,Homme,63,Nouveau,Salé,75
12838,Dounia,Femme,20,Fidèle,Tanger,75
12839,Badr,Homme,57,Nouveau,Agadir,70
12840,Basma,Femme,20,Nouveau,Kénitra,65
12841,Younes,Homme,45,Fidèle,Tanger,75
12842,Jaouad,Homme,63,Nouveau,Tanger,75
12843,Loubna,Femme,28,Nouveau,Oujda,50
12844,Loubna,Femme,43,Nouveau,Laâyoune,55
12845,Said,Homme,45,Nouveau,Agadir,70
12846,Ali,Homme,63,Nouveau,Laâyoune,55
12847,Rachid,Homme,56,Fidèle,Salé,75
12848,Malak,Femme,56,Nouveau,Laâyoune,55
12849,Loubna,Femme,36,Fidèle,Rabat,90
12850,Nadia,Femme,33,Nouveau,Casablanca,95
12851,Nouamane,Homme,41,Nouveau,Rabat,90
12852,Hasna,Femme,35,Fidèle,Salé,75
12853,Lamia,Femme,66,Nouveau,Marrakech,80
12854,Sara,Femme,24,Fidèle,Meknès,60
12855,Sanae,Femme,55,Nouveau,Mohammedia,85
12856,Siham,Femme,32,Nouveau,Fès,60
12857,Touria,Femme,54,Nouveau,Laâyoune,55
12858,Chaimae,Femme,34,Fidèle,Marrakech,80
12859,Ghita,Femme,43,Fidèle,Mohammedia,85
12860,Sara,Femme,58,Nouveau,Marrakech,80
12861,Sami,Homme,33,Nouveau,Kénitra,65
12862,Souad,Femme,64,Nouveau,Salé,75
12863,Saad,Homme,36,Nouveau,Casablanca,95
12864,Dounia,Femme,55,Nouveau,Meknès,60
12865,Omar,Homme,49,Nouveau,Tanger,75
12866,Ahmed,Homme,40,Fidèle,Casablanca,95
12867,Saad,Homme,29,Fidèle,Laâyoune,55
12868,Chaimae,Femme,53,Nouveau,Fès,60
12869,Zouhair,Homme,51,Nouveau,Oujda,50
12870,Ayoub,Homme,46,Fidèle,Fès,60
12871,Issam,Homme,40,Nouveau,Casablanca,95
12872,Driss,Homme,50,Nouveau,Oujda,50
12873,Khalid,Homme,26,Fidèle,Marrakech,80
12874,Mohamed,Homme,24,Nouveau,Laâyoune,55
12875,Oussama,Homme,34,Fidèle,Rabat,90
12876,Tarik,Homme,58,Fidèle,Kénitra,65
12877,Loubna,Femme,32,Nouveau,Rabat,90
12878,Nouamane,Homme,51,Nouveau,Rabat,90
12879,Wiam,Femme,65,Nouveau,Fès,60
12880,Jawad,Homme,37,Nouveau,Kénitra,65
12881,Soufiane,Homme,33,Nouveau,Agadir,70
12882,Fatima,Femme,44,Fidèle,Salé,75
12883,Soukaina,Femme,62,Nouveau,Casablanca,95
12884,Wiam,Femme,30,Fidèle,Tanger,75
12885,Nabil,Homme,66,Nouveau,Mohammedia,85
12886,Badr,Homme,42,Fidèle,Meknès,60
12887,Rayan,Homme,23,Nouveau,Marrakech,80
12888,Hajar,Femme,25,Nouveau,Fès,60
12889,Nouamane,Homme,33,Fidèle,Casablanca,95
12890,Oumaima,Femme,55,Fidèle,Rabat,90
12891,Ahmed,Homme,31,Nouveau,Salé,75
12892,Saad,Homme,55,Fidèle,Laâyoune,55
12893,Younes,Homme,52,Nouveau,Laâyoune,55
12894,Brahim,Homme,52,Fidèle,Meknès,60
12895,Mehdi,Homme,24,Nouveau,Agadir,70
12896,Sara,Femme,61,Nouveau,Meknès,60
12897,Hicham,Homme,21,Fidèle,Mohammedia,85
12898,Amina,Femme,41,Nouveau,Salé,75
12899,Walid,Homme,39,Fidèle,Tanger,75
12900,Simohamed,Homme,33,Nouveau,Tanger,75
12901,Chaimae,Femme,46,Fidèle,Agadir,70
12902,Randa,Femme,37,Fidèle,Oujda,50
12903,Houda,Femme,49,Nouveau,Laâyoune,55
12904,Sami,Homme,49,Nouveau,Meknès,60
12905,Safae,Femme,24,Nouveau,Laâyoune,55
12906,Reda,Homme,57,Nouveau,Meknès,60
12907,Siham,Femme,37,Fidèle,Fès,60
12908,Zineb,Femme,65,Nouveau,Kénitra,65
12909,Amina,Femme,60,Fidèle,Mohammedia,85
12910,Siham,Femme,58,Fidèle,Mohammedia,85
12911,Bouchra,Femme,39,Fidèle,Fès,60
12912,Oussama,Homme,63,Fidèle,Kénitra,65
12913,Rachid,Homme,52,Fidèle,Casablanca,95
12914,Walid,Homme,31,Nouveau,Fès,60
12915,Malak,Femme,63,Nouveau,Kénitra,65
12916,Chaimae,Femme,57,Nouveau,Mohammedia,85
12917,Kamal,Homme,24,Nouveau,Rabat,90
12918,Anas,Homme,40,Fidèle,Rabat,90
12919,Youssef,Homme,41,Fidèle,Tanger,75
12920,Mounir,Homme,68,Nouveau,Oujda,50
12921,Malika,Femme,33,Nouveau,Salé,75
12922,Lamia,Femme,61,Fidèle,Mohammedia,85
12923,Oussama,Homme,20,Nouveau,Agadir,70
12924,Souad,Femme,34,Nouveau,Laâyoune,55
12925,Salah,Homme,64,Fidèle,Agadir,70
12926,Jaouad,Homme,25,Nouveau,Agadir,70
12927,Kaoutar,Femme,51,Nouveau,Laâyoune,55
12928,Khadija,Femme,22,Nouveau,Laâyoune,55
12929,Kamal,Homme,22,Nouveau,Fès,60
12930,Younes,Homme,23,Nouveau,Marrakech,80
12931,Aziz,Homme,67,Nouveau,Mohammedia,85
12932,Bahia,Femme,49,Nouveau,Kénitra,65
12933,Badr,Homme,39,Nouveau,Casablanca,95
12934,Oumaima,Femme,67,Nouveau,Rabat,90
12935,Nisrine,Femme,33,Nouveau,Rabat,90
12936,Nawal,Femme,20,Nouveau,Mohammedia,85
12937,Amina,Femme,21,Nouveau,Fès,60
12938,Abderrahmane,Homme,30,Fidèle,Laâyoune,55
12939,Touria,Femme,25,Nouveau,Fès,60
12940,Oumaima,Femme,39,Nouveau,Marrakech,80
12941,Fatiha,Femme,41,Nouveau,Salé,75
12942,Malak,Femme,52,Nouveau,Meknès,60
12943,Loubna,Femme,62,Nouveau,Meknès,60
12944,Saad,Homme,52,Nouveau,Laâyoune,55
12945,Ikram,Femme,44,Fidèle,Salé,75
12946,Said,Homme,40,Nouveau,Tanger,75
12947,Fouad,Homme,32,Fidèle,Laâyoune,55
12948,Souad,Femme,61,Nouveau,Kénitra,65
12949,Salma,Femme,34,Nouveau,Meknès,60
12950,Siham,Femme,57,Nouveau,Oujda,50
12951,Bouchra,Femme,45,Nouveau,Mohammedia,85
12952,Jalal,Homme,51,Nouveau,Oujda,50
12953,Mounir,Homme,37,Nouveau,Oujda,50
12954,Amina,Femme,42,Fidèle,Kénitra,65
12955,Anas,Homme,61,Nouveau,Tanger,75
12956,Asmae,Femme,56,Nouveau,Oujda,50
12957,Salma,Femme,20,Nouveau,Salé,75
12958,Basma,Femme,53,Fidèle,Rabat,90
12959,Layla,Femme,37,Nouveau,Kénitra,65
12960,Sara,Femme,38,Nouveau,Fès,60
12961,Omar,Homme,40,Nouveau,Salé,75
12962,Fatiha,Femme,68,Fidèle,Meknès,60
12963,Lamia,Femme,26,Nouveau,Oujda,50
12964,Mehdi,Homme,23,Nouveau,Laâyoune,55
12965,Aziz,Homme,36,Nouveau,Casablanca,95
12966,Oussama,Homme,42,Fidèle,Oujda,50
12967,Malika,Femme,59,Fidèle,Mohammedia,85
12968,Zouhair,Homme,40,Nouveau,Casablanca,95
12969,Loubna,Femme,28,Nouveau,Marrakech,80
12970,Mehdi,Homme,31,Nouveau,Marrakech,80
12971,Kenza,Femme,32,Nouveau,Laâyoune,55
12972,Aissam,Homme,59,Fidèle,Oujda,50
12973,Houda,Femme,28,Nouveau,Rabat,90
12974,Sanae,Femme,35,Fidèle,Agadir,70
12975,Layla,Femme,50,Fidèle,Kénitra,65
12976,Jaouad,Homme,50,Nouveau,Agadir,70
12977,Khalid,Homme,44,Nouveau,Mohammedia,85
12978,Imane,Femme,42,Nouveau,Meknès,60
12979,Nadia,Femme,51,Nouveau,Laâyoune,55
12980,Sara,Femme,41,Nouveau,Laâyoune,55
12981,Randa,Femme,35,Nouveau,Casablanca,95
12982,Imane,Femme,61,Nouveau,Rabat,90
12983,Ahmed,Homme,52,Nouveau,Meknès,60
12984,Sami,Homme,48,Fidèle,Laâyoune,55
12985,Khadija,Femme,57,Nouveau,Salé,75
12986,Rabia,Femme,50,Nouveau,Fès,60
12987,Rayan,Homme,50,Nouveau,Marrakech,80
12988,Ilyas,Homme,39,Nouveau,Kénitra,65
12989,Kaoutar,Femme,27,Nouveau,Casablanca,95
12990,Nouamane,Homme,34,Nouveau,Meknès,60
12991,Saad,Homme,30,Nouveau,Mohammedia,85
12992,Nisrine,Femme,62,Fidèle,Meknès,60
12993,Houda,Femme,60,Nouveau,Marrakech,80
12994,Soukaina,Femme,37,Nouveau,Oujda,50
12995,Faycal,Homme,61,Nouveau,Kénitra,65
12996,Brahim,Homme,41,Fidèle,Marrakech,80
12997,Bahia,Femme,47,Fidèle,Kénitra,65
12998,Wiam,Femme,41,Fidèle,Rabat,90
12999,Ilyas,Homme,36,Fidèle,Salé,75
13000,Salah,Homme,58,Fidèle,Rabat,90
13001,Bouchra,Femme,61,Nouveau,Kénitra,65
13002,Hamza,Homme,67,Nouveau,Tanger,75
13003,Nabil,Homme,38,Nouveau,Fès,60
13004,Driss,Homme,60,Fidèle,Rabat,90
13005,Fatiha,Femme,45,Fidèle,Casablanca,95
13006,Salah,Homme,29,Fidèle,Agadir,70
13007,Siham,Femme,29,Nouveau,Tanger,75
13008,Saad,Homme,23,Nouveau,Fès,60
13009,Houda,Femme,38,Nouveau,Marrakech,80
13010,Jawad,Homme,33,Fidèle,Kénitra,65
13011,Keltoum,Femme,34,Nouveau,Fès,60
13012,Wiam,Femme,37,Nouveau,Marrakech,80
13013,Salma,Femme,24,Nouveau,Casablanca,95
13014,Abdelhak,Homme,57,Nouveau,Casablanca,95
13015,Hasna,Femme,32,Fidèle,Marrakech,80
13016,Nouamane,Homme,63,Nouveau,Salé,75
13017,Ismail,Homme,23,Nouveau,Marrakech,80
13018,Zouhair,Homme,48,Fidèle,Agadir,70
13019,Basma,Femme,34,Nouveau,Tanger,75
13020,Mohamed,Homme,23,Nouveau,Casablanca,95
13021,Khadija,Femme,55,Nouveau,Laâyoune,55
13022,Oumaima,Femme,25,Fidèle,Tanger,75
13023,Khadija,Femme,46,Fidèle,Salé,75
13024,Salma,Femme,41,Fidèle,Mohammedia,85
13025,Faissal,Homme,50,Nouveau,Meknès,60
13026,Sami,Homme,27,Nouveau,Salé,75
13027,Fouad,Homme,44,Nouveau,Oujda,50
13028,Amina,Femme,23,Nouveau,Meknès,60
13029,Fatiha,Femme,40,Nouveau,Oujda,50
13030,Ghita,Femme,54,Fidèle,Kénitra,65
13031,Salma,Femme,64,Nouveau,Laâyoune,55
13032,Fatima,Femme,30,Nouveau,Oujda,50
13033,Yassine,Homme,30,Nouveau,Rabat,90
13034,Ilyas,Homme,38,Nouveau,Rabat,90
13035,Bouchra,Femme,49,Fidèle,Rabat,90
13036,Aziz,Homme,20,Fidèle,Rabat,90
13037,Fatima,Femme,62,Nouveau,Oujda,50
13038,Ilyas,Homme,20,Nouveau,Meknès,60
13039,Nadia,Femme,24,Fidèle,Fès,60
13040,Loubna,Femme,52,Fidèle,Rabat,90
13041,Bouchra,Femme,58,Nouveau,Meknès,60
13042,Ilyas,Homme,50,Nouveau,Mohammedia,85
13043,Zineb,Femme,42,Fidèle,Mohammedia,85
13044,Taha,Homme,64,Nouveau,Fès,60
13045,Ahmed,Homme,41,Fidèle,Tanger,75
13046,Souad,Femme,34,Nouveau,Mohammedia,85
13047,Oumaima,Femme,23,Nouveau,Meknès,60
13048,Intissar,Femme,63,Nouveau,Agadir,70
13049,Said,Homme,44,Fidèle,Salé,75
13050,Chaimae,Femme,53,Nouveau,Tanger,75
13051,Amine,Homme,20,Nouveau,Fès,60
13052,Malika,Femme,29,Nouveau,Oujda,50
13053,Aziz,Homme,64,Nouveau,Meknès,60
13054,Dounia,Femme,57,Nouveau,Marrakech,80
13055,Yassine,Homme,39,Nouveau,Rabat,90
13056,Raja,Femme,64,Nouveau,Kénitra,65
13057,Jawad,Homme,42,Nouveau,Tanger,75
13058,Abdelaziz,Homme,42,Nouveau,Fès,60
13059,Walid,Homme,31,Fidèle,Meknès,60
13060,Soufiane,Homme,27,Nouveau,Agadir,70
